lemma	pos	semantic_tags
pustit	V	S7.4+ I2.2/H1 T2-
místo	R	A6.1-
ministr	N	G1.1/S2mf S9/S2mf
domácí	A	H4 S4 E3+/L2 M6
polovina	N	N5c
moderní	A	T3-
navzdory	D	Z5
sice	D	Z5
červenec	N	T1.3
obyvatel	N	S2/N5c
zbytek	N	E3+ K1 T2-/T1.3 O2 N5.1-
Arthur	N	Z1m
tehdy	D	N4 Z5 T1.2
pohlédnout	V	A8 X3.4 X2.4 X7+ Z4
vždyť	J	Z5
dodat	V	N5+/A2.1 N2 A1.8+
kluk	N	S2.2m L2m@
zvuk	N	X3.2
místní	A	M7
pravděpodobný	A	A7+ A1.2+
pravý	A	A5.3+ A4.2+ A1.2+ G2.2+ M6 N3.2+ A13.3 A13.2
růst	V	N3.2+/A2.1 A2.1+ A5.1+/A2.1 F4
tentýž	P	A6.1+++
kapsa	N	B5 O2 I1.1 M7/N3.2-
vyprávět	V	Q2.2 Q2.1 X3 A10+
oběť	N	A1.1.2/G2.1/S2mf B2-/S2mf
teprve	D	A14
kdysi	D	N6- T1.1.1
vesmír	N	W1 A4.1
paže	N	B1 S5+c G3 O2 B5
stabilita	N	A2.1-
debata	N	Q2.2
projekt	N	X7+ X2.4
návrh	N	Q2.2 X7+ S3.2/Q2.2
tlak	N	N3.5 S7.1+ E6-
měna	N	I1 A6.2+
snadno	D	A12+
vydat	V	M1 A2.1+ A1.1.1 A9- A1.8+ Q2.1 N6+ I2.2 A1.1.2 T2- S3.2 A6.3+ B2-/X1% B1%
představitel	N	S7.1+/S2mf A5.1+++/S2mf Q4.2 G2.1/S2mf
stav	N	G1.1c O4.1
říjen	N	T1.3
vzpomínat	V	X2.2+
základ	N	A2.2 T2+ X4.2
naučit	V	X2.3+ P1
schod	N	H2
jednou	C	N6- T1.1.1
Paříž	N	Z2 Z1f
používat	V	A1.5.1 S7.1+
židle	N	H5 S7.1+mf P1
výzkum	N	X2.4
přijet	V	M1 N3.1 A2.2 A3+ X2.1 A9+ S4 N4 S3.2
oznámit	V	Q2.2
živý	A	H4 L1+ A3
vážný	A	A11.1+ A15- E4.1-
čistý	A	O4.2+ G2.2+
kuchyně	N	F1/H2
temný	A	W2- O4.3 E4.1- X2.2- O4.2-
mimo	R	Z5
chyba	N	A5.3-
úsilí	N	X8+ O2
silnice	N	M3 X4.2
především	D	Z5
rychlý	A	N3.8+
zde	D	M6 T1.1.2 T1.2
snadný	A	A12+
finance	N	I1
příklad	N	A4.1
udržet	V	A9+ N6+ T2++ A1.7+ A2.2 F4 S8+ H4
ret	N	B1 O2 S1.2.4-
klíčový	A	A11.1+
prostředí	N	W5 W3 E1 Y2 O4.1
březen	N	T1.3
křeslo	N	H5 S7.1+mf P1
hrozba	N	E3-/Q2.2 A15- X2.6+/O4.2- A7+
bydlet	V	H4 L1+ A3
historie	N	T1.1.1 P1/T1.1.1 Q2.1 B2
součást	N	N5.1- O2 M7 I3.1 S1.1.3+ K4
vstoupit	V	M1 S5+ Q1.2 T2+ A1.8+ Y2
řecký	A	Z2 Z2/Q3 S3.2/B1%
modrý	A	O4.3 S1.2.4- G1.2
odmítnout	V	Q2.2/Z6 S7.4- X7-
pole	N	F4 W3 M7 K5.1/M7 G3@ A4.1
radost	N	E4.1+
mír	N	E3+
naprosto	D	A13.2
revoluce	N	G1.2 A2.1+ M1@
učinit	V	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+
Brusel	N	Z2
tolik	C	N5+
příjemný	A	O4.2+
koupit	V	I2.2
typ	N	A4.1 A6.2+ S1.2 Q1.2
vývoj	N	A2.1+ A5.1+/A2.1 H1
hledět	V	A8 X3.4 X2.4 X7+ Z4
osobní	A	S5- S1.2.1+
blízko	D	N3.3- A4.2+ S5+ S1.1.3+ A6.1+ E2+ W4
kontrola	N	S7.1+ A1.7+ O2
byt	N	H1/H4
uvažovat	V	X2.1
červený	A	O4.3 G1.2
armáda	N	G3c N5+
stopa	N	N3.7 N3.3
nezaměstnanost	N	I3.1-
aspoň	D	N5.1- A11.1---
uvědomovat	V	X2.5+ X9.2+
téma	N	X4.1 C1/S2mf Q3 P1 S7.1-/S2mf
věk	N	T3 T1.3
jednání	N	Q2.2
MMF	N	Z3
společenský	A	S1.1.1
výraz	N	Q3 E1/B1
důvěra	N	E6+ A10-
zapotřebí	D	S6+
bolest	N	B2- E2- E4.1-
šaty	N	B5
generace	N	T1.3 S5+c
fungovat	V	I3.1 A1.1.1 X9.2+ A2.1+ A2.2
nepřítel	N	S1.2.1-/S2mfc S8-
čelo	N	B1
ztráta	N	I1.2 A9- S8- L1-
zachránit	V	I1.1 B3 A9+ S8+ A1.9 K5.1 S9
občas	D	N6
počátek	N	T2+
srpen	N	T1.3
následovat	V	M1 N4 S7.1- X2.4 X2.5+ A6.1+ A1.1.1 A2.2 K5.1 X3.4
fotografie	N	C1
ropa	N	O1.2 C1 C1/O1
OSN	N	Z3c
projít	V	M1 A9- M2 K5.1 T1.3 T2- X9.2+ N5.2+ S7.4+ A5.4+/A8
nebezpečí	N	A15- A7+
plyn	N	O1.3
nicméně	J	Z4
bankovní	A	I1.1 X2.6+ M1 H1
noviny	N	Q4.2
břeh	N	I1/H1 I1.1/I2.1c W3/M4 A9+/H1 O2 M6
konflikt	N	A6.1- G3 E3-
závislost	N	S5-
použít	V	A1.5.1 S7.1+
Japonsko	N	Z2
nadále	D	T2++
listopad	N	T1.3
pomáhat	V	S8+
Španělsko	N	Z2
nezbytný	A	S6+ A11.1+
setkat	V	S3.1 M6 A1.1.1 X9.2+ A6.1+
loď	N	M4fn
povědět	V	Q2.2 Q2.1 X3 A10+
konečný	A	N4 T2-
pokus	N	X8+
hovořit	V	Q2.1
princip	N	X4.1 G2.2+
krk	N	B1 O2
návštěva	N	S1.1.1 M1
zlatý	A	O4.3 A11.1+ A5.1+
pokrok	N	A5.1+/A2.1 T2++ A2.1+ M1%
mozek	N	B1 X2 X9.1+ X9.1+/S2mf
Afrika	N	Z2
lídr	N	S7.1+/S2mf A5.1+++/S2mf Q4.2 G2.1/S2mf
vlna	N	W3/M4 O4.4 Q1.1 Y1 N5
hvězda	N	W1 O4.4 A5.1+++ A11.1+/S2mf A5.1
Eddie	N	Z1m
duben	N	T1.3
postava	N	N5 N1 B1 S2mf C1 O4.4 O2
ochrana	N	S8+/A15+ A10-
přiznat	V	Q2.2 B3 A1.8+ S7.4+/M1
bod	N	Q2.1 X4.1 A5.1 A1.5.2 M7 T1.2 O4.4 O3 K5
večeře	N	F1
kapitál	N	I1.1 M7/G1.1 Q1.2
potíž	N	E6- A12- B2- E3- X8+ O4.2-
přicházet	V	M1 N3.1 A2.2 A3+ X2.1 A9+ S4 N4 S3.2
Turecko	N	Z2
úrokový	A	X5.2+ I1.1 S8+ S1.1.3+
leden	N	T1.3
vnitřní	A	M6 A10- G1.1
bránit	V	S8+ G3 G2.1c Q2.2 K5.1 S7.3+
vědecký	A	Y1
záležet	V	A11.1+
podporovat	V	S8+ A1.1.1 K5.1 I1.1 A10+
nedávno	D	T3---
obávat	V	E5-
ticho	N	X3.2- A10-
dopad	N	A2.2 A1.1.1
studený	A	O4.6- S1.2.1- E1- A1.1.1
volný	A	S6- A1.7- A1.5.1- I1.3-
duše	N	S9 E1 S2mf K2
ohled	N	A11.1- E6+
poznamenat	V	Q2.1 Z4%
hezký	A	O4.2+ S1.2.1+
poněvadž	J	Z5/A2.2
vykřiknout	V	E4.1- Q2.2
zásadní	A	A11.1+
inflace	N	I1.3+
Sofie	N	Z1f
využít	V	A1.5.1 S7.1+
třebaže	J	Z5
rámec	N	X4.2
znít	V	X3.2 Q2.2 A8 N3.1%
úřad	N	G1.1c S7.1+ S7.4+ X2.2+
tentokrát	D	T1 T1.2 T1.3 T1.1.2 N6 N1 K2 G2.1@
osud	N	S9 A7+++/S7.1- A3+/S7.1-
špatně	D	A5.1- G2.2- O4.2- B2-
investor	N	I1.1/S2mf
přítomnost	N	M6 A3+ S1.1.3+ S1.2 S9
technologie	N	Y1
hodit	V	M2 A2.2 Q2.2 A1.1.1 X2.5-
třída	N	P1c A4.1 S5+c O4.2+
chovat	V	S1.1.1 A1.1.1
manžel	N	S4m
arabský	A	Z2 Z2/Q3
York	N	Z2 Z1mf
poptávka	N	Q2.2 S6+ X7+
smát	V	E4.1+/X3.2
vůle	N	X7+ G2.1/Q1.2
podat	V	A9-
připomínat	V	X4.1
prostřednictvím	R	Z5
výzva	N	A12- A6.1- S7.3+ E3-
Asie	N	Z2
bohužel	T	A1.4- A5.1- E4.1-
pokládat	V	X2.1 X2.4 X6
období	N	T1.3 B1 Q3 P1/T1.3
lékař	N	B3/I3.2/S2mf P1/S2mf
rozhodně	D	A7+
nedostatek	N	A9-
cizí	A	M7
stránka	N	Q1.2 Q2.2 S7.1-/S2.2m
únor	N	T1.3
složitý	A	A12-
učit	V	X2.3+ P1
zasmát	V	E4.1+/X3.2
historický	A	T1.1.1 T3+
měnit	V	A2.1+ I1 B5
běžet	V	M1/N3.8+ G1.2 G2.1- X3.3 S7.1+ A1.1.1 T2++ M3 S4 A6.3+ K4
dávno	D	T1.3+
prosinec	N	T1.3
půda	N	W3 M7
nemocnice	N	B3/H1c
spolupráce	N	S8+
starost	N	E6-
vyvolat	V	A2.2
koleno	N	B1
zavést	V	S1.1.1 T2+
desetiletí	N	T1.3
naopak	D	A6.1-
nabídnout	V	A9- Q2.2
dovnitř	D	Z5
přímý	A	M6 O4.4 N3.8+ S1.2 A10+ S1.1.1
osoba	N	S2mfc
metr	N	N3.7 N3.3
vejít	V	M1 S5+ Q1.2 T2+ A1.8+ Y2
přečíst	V	Q3 Q1.2 X3.2+ X2.5+ P1 A10+
Sam	N	Z1mf
řídit	V	M3 A1.1.1 X5.2+ M2 S7.1+
podivný	A	A6.2-
rozpočet	N	I1 G1.1/I1 I1.3-
probudit	V	B1
nos	N	B1 O2
přejít	V	M1 M6 S8- A1.8+ A6.3+ F4/L2 O4.4 Q1.2 E3- S1.1.1 S9@
značný	A	N5+
žádat	V	Q2.2
zaplatit	V	I1.2 A9- I1.1/I3.1
nástroj	N	O2 K2 X4.2 B3 Y1
umožnit	V	S7.4+ S8+ X2.1
jasně	D	A7+ A11.2+ A12+
vůdce	N	S7.1+/S2mf A5.1+++/S2mf Q4.2 G2.1/S2mf
roh	N	O4.4 M6 K5.1
vlak	N	M3fn N4 B5@
reálný	A	A3+ A5.2+ A5.4+ A13.3
bota	N	B5
všude	D	M6/N5.1+
návrat	N	M1 A9- S1.1.2+ N6 I1.1 G1.1/Q1.2 M3 K5.1 Y2%
úzký	A	N3.7- A1.7+ N5- A13.6
sedm	C	N1 T3 T1.2
podnik	N	I2.1/S5+c S5+c G3/S5+c S3.1 K4/S5+c
bojovat	V	S8- X8+ E3- G1.2
recese	N	I2.1/N5-
podstata	N	W5 A4.1 S1.2 A6.2+
spíš	D	A7+
zvýšení	N	N5+/A2.1
jelikož	J	Z5/A2.2
nést	V	M2 A9+ Q4 S7.4+ B1% B2-%
mocný	A	S7.1+ S1.2.5+ N3
dozvědět	V	X2.3+ P1
zahlédnout	V	X3.4 X2.1 S1.1.1 X2.5+ X2.3+ X3 A7+ Z4 S3.2
klíč	N	O2 X9.2+ Q1.2
strávit	V	I1.2 A1.5.1 T1.3
struktura	N	O4.1 H1 S7.1 O2 A4.1 X4.2 B1
závislý	A	S5-
tvrdý	A	O4.5 A12- S1.2.5+ O4.1
maminka	N	S4f A11.1+++
úspěšný	A	X9.2+
zaměstnanec	N	I3.1/S2mf
vytvářet	V	A1.1.1 A2.2 E1
odpovídat	V	Q2.2 S1.1.1
ach	I	Z4
víra	N	E6+ S9 X2.1
naznačovat	V	Q2.2 Q1.1
bezpečnostní	A	G2.1 A15+ E6+ I1.1
činnost	N	A1.1.1
děkovat	V	S1.2.4+
zhruba	D	A13.4 E3- A4.2-
smích	N	E4.1+/X3.2
málo	C	N5-
překvapit	V	X2.6-
vteřina	N	P1 F1 O2/T3+ S8+/S2mf
venku	D	Z5
vzpomínka	N	X2 X2.2+ S7.2+ Y2
zajímavý	A	X5.2+
vědomí	N	B1 X1
daňový	A	I1.1/G1.1
ekonom	N	I2.1/S2mf
postoj	N	X2.1/E1
někde	D	M6
zrovna	D	A14 T3--- T1.3- N3.3---
zahrada	N	L3/H3 M7/L3
italský	A	Z2
veřejnost	N	S5+c
požadavek	N	Q2.2 S6+ X7+
vůči	R	Z5
léto	N	T1.3
Amanda	N	Z1f
Polsko	N	Z2
vybrat	V	X7+
dovést	V	A7+
nutný	A	S6+ A11.1+
chudoba	N	I1.1- N5-
obvyklý	A	A6.2+
příčina	N	A2.2 X2.1 X4.1
hrůza	N	E5- O4.2- G2.2-/S2mf
barva	N	O4.3
budoucí	A	T1.1.3
nutit	V	S7.1+ A1.1.1 E3-
přirozený	A	A6.2+ A9+ A5.4+ W3 W5 B1 K2
ochotný	A	X7+ X5.2+
zub	N	B1 O2
snížení	N	N5-/A2.1 N3.2-/A2.1 A12-/A2.1 A2.2 F1
proto	J	A2.2
ráno	N	T1.3
deficit	N	N5- B2-
přinejmenším	D	N5.1- A11.1---
kousek	N	N5.1- O2 Q4 K2 K4 G3@
násilí	N	E3-
Howard	N	Z1mf
přitom	D	T1.1.2
kdykoli	D	Z5
energetický	A	X5.2+ Y1
poskytnout	V	A9- S6+
drahý	A	I1.3+
touha	N	X7+ S3.2
chlap	N	S2.2m
zabránit	V	S8-
drobný	A	N3.2- N3.7- N5- T3- A11.1- S5-/I2.1 X3.2- A5.1-
předseda	N	S7.1+/S2mf
právní	A	G2.1 G2.1+
okraj	N	O2 M7 T1.2 S7.1+@
týkat	V	E6- A1.8+ S1.1.3+
bývat	V	A3+ Z5
týž	P	A6.1+++
rychlost	N	N3.8+ F3%
závěr	N	X6+ T2-
spravedlnost	N	G2.1+ G2.2+
zavrtět	V	M2 M1 E4.1- E5- A2.1+ A6.1+
brána	N	H2
planeta	N	W1
budova	N	H1 A1.1.1 A5.1+/A2.1 N3.2+/A2.1
populace	N	S2/N5c
most	N	H1 W3 A2.2/S3.1 H2/M4 B1 B3 O2 K5.2
škoda	N	A1.1.2 I1.1+/G2.1
káva	N	F2
využívat	V	A1.5.1 S7.1+
vítězství	N	X9.2+
rovnost	N	A6.1- S7.1-
viditelný	A	X3.4- A11.2-
kulturní	A	C1 S1.1.1 S5+
běžný	A	A6.2+ N5++ S5+ O4.2-
zlý	A	A5.1- G2.2- O4.2- B2-
částice	N	O2 O1
čelit	V	M6 S1.1.1 X2.1 B5
aktivum	N	A1.5.2+ I1.1
podoba	N	A4.1 O4.4 Q1.2 O4.1 P1@ H5@ K5.1@ G2.1-@ B1@
dech	N	B1 N5-@
fakt	N	A5.2+ X2.2
postavení	N	M6 M7 S7.1 I3.1 N4 S1.1.1 A1.1.1 K5.1%
realita	N	A3+ A5.2+
zodpovědnost	N	S6+ S7.1+ X6+
zaslechnout	V	X3.2 X2.3+ G2.1@
ať	T	S7.4+ I2.2/H1 T2-
náboženský	A	S9
pravděpodobnost	N	A7 N1
chvilka	N	T1.2 T1.1.2
celkový	A	A13.2 N5.1+
zločin	N	G2.1-
NATO	N	Z3
chystat	V	A13.4
slza	N	B1 O4.2- N3.8+%
chytit	V	A9+ A1.7+ G2.1 A10+ T2- A1.1.1 X3 T4 M3
síť	N	S5+c Q4.3 Y2
vyhnout	V	A1.9 M1
obecný	A	N5+ A4.2-
vysoko	D	N3.7+ N5+ A11.1+ S7.1+ A5.1+ T3- X3.2 G2.2+ E4.1+ I1.3+ F3 O4.2- O4.6+ S9
totiž	D	A3+ Z5
projev	N	Q2.1 Q3
zítra	D	T1.1.3
rostoucí	A	N3.2+/A2.1 A2.1+ A5.1+/A2.1 F4
nápad	N	X4.1 X7+
dluhopis	N	S5+ I1.1 A1.7+
diskuse	N	Q2.2
český	A	Z2 Z2/Q3
vzdálený	A	N3.3+ S1.2.1- X5.1-
odjet	V	M1 M2 A1.1.1 A1.9 A9- T2-
soudce	N	G2.1/I3.2/S2mf X6/S2mf
dotknout	V	X3.3 M6 Q2.2 E1 E2-
občanský	A	G1.1 S1.2.4+ G2.1 H1%
argument	N	Q2.2/E3- A2.2
domov	N	H4/H1c M6
vhodný	A	A1.2+
výhoda	N	A5.1+ K5.2
pochybovat	V	A7-
reagovat	V	S1.1.2+ Q2.2
dlaň	N	B1 O2 S8+ K5.2 I3.1/S2mf X9.1+/S2mf
nabízet	V	A9- Q2.2
obrana	N	S8+ G3 G2.1c Q2.2 K5.1 S7.3+ P1
rozsáhlý	A	N3.2+ N5+ A11.1+
chránit	V	S8+/A15+ A10-
zdravý	A	B2+ X9.2+ A5.1+
bohatství	N	I1.1+
kůže	N	B1 O2
soused	N	H3/S2mf N3.3-/S2mf M7/N3.3-
jednoduše	D	A13.6 A14 A12+
tichý	A	X3.2- E3+ A10- A1.1.1/N5-
dvakrát	C	N6
odpor	N	S8- S1.2.5+
obyčejný	A	A6.2+
volič	N	G1.2/S2mf X7+/S2mf
regionální	A	M7
společenství	N	S5+c
nebe	N	W1
navrhnout	V	Q2.2 Q1.1
klid	N	E3+
soustava	N	X4.2 O3 M3 M4 Q1.3 Y2 B1 N2 G1.1c
úloha	N	I3.1 K4 S1.1.1 A1.1.1
partner	N	S3.1/S2mf S3.2/S2mf S4mf
množství	N	N5
hudba	N	K2
tajný	A	A10-
tmavý	A	W2- O4.3 E4.1- X2.2- O4.2-
nějak	D	X4.2 A13.4
počítat	V	N2 A11.1+
varovat	V	X2.2+/A15- A1.3+
hnutí	N	M1 S5+c K2 A2.1+
zničit	V	A1.1.2
stovka	N	N1
křičet	V	Q2.2/X3.2++
vedení	N	S7.1+
povinnost	N	S6+ G1.1/I1.3 T1.3/I3.1
společně	D	S5+ T1.1.2 M6
obrázek	N	C1 Q4.3 X4.1
klidně	D	E3+ E4.2+
Serge	N	Z1m
odpoledne	D	T1.3
přičemž	J	Z5
vina	N	Q2.2/G2.2- G2.1
toužit	V	X7+ S6+ A7+ S3.2 A9-
Bush	N	Z3c Z1mf
článek	N	Q4.2 O2 Q3 G2.1/P1@
rána	N	B2- E4.1-
vesnice	N	M7
tajemství	N	A10-
metoda	N	X4.2
věnovat	V	A9-
oběd	N	F1
buď	J	Z5
nosit	V	B5 A1.1.1 B2- S7.4+
sever	N	M6
holka	N	S2.1f L2f@
kraj	N	O2 M7 T1.2 S7.1+@
sejít	V	S3.1 M6 A1.1.1 X9.2+ A6.1+
Times	N	Z3c
přežít	V	A3+/T2++ L1+
kolo	N	N5 K5.1 M1 F2 B3 F1 K2% G3%
manželka	N	S4f
proměnit	V	M2 M1 O4.4 A1.1.1 A2.1+ O4.2-
klidný	A	E3+ E4.2+
tráva	N	L3 Q2.2/S2mf F3
děvče	N	S2.1f L2f@
mechanismus	N	O2
vědec	N	Y1/S2mf
paměť	N	X2 X2.2+ S7.2+ Y2
jíst	V	F1/B1 A1.5.1/N5+
uprostřed	R	M6 N5 N4 T1.2
konkrétní	A	A4.2+ X7+
poznámka	N	Q1.2 K2
milý	A	O4.2+ S1.2.1+
zdraví	N	B2 X9.2
kvantový	A	Y1
víno	N	F2
udržitelný	A	T2++
vražda	N	L1- A12-
kolega	N	I3.2/S2mf
obloha	N	W1
gen	N	B1
blížit	V	M1 A1.1.1 Q2.2
ryba	N	L2mfnc F1
většinou	D	N5+++
omezený	A	N5- I2.1 A1.7+
funkce	N	A1.5.1 A1.1.1 S1.1.3+ A2.2 N2 Y2
klient	N	I2.2/S2mf
okolnost	N	O4.1
palestinský	A	Z2
klima	N	W4 A1.1.1 E1
jinde	D	M6/A6.1-
izraelský	A	Z2
slíbit	V	A7+/Q2.2 A8
katastrofa	N	A5.1--- X9.2- A1.1.2/W4
ženský	A	S2.1f
kampaň	N	X7+/Q2.2 I2.2/Q2.2 G1.2/Q2.2 G3
svobodný	A	S6- A1.7- A1.5.1- I1.3-
zkusit	V	X8+ X2.4 Q2.2 G2.1 A12-
pták	N	L2mfn S2.1f
administrativa	N	S7.1+c A9-
host	N	H4/S2mf S1.2.2-/S2mf
způsobit	V	A2.2
dáma	N	S2.1f S7.1+/S2.1f
zírat	V	X3.4
skvělý	A	A5.1+ A11.1+ N3.2+ N5+ X5.2+ A13.3
mlčet	V	X3.2- A10-
učitel	N	P1/I3.2/S2mf
mladík	N	T3-
současně	D	A6.1+++
cosi	P	Z8
kostel	N	S9/H1c S9c
všeobecný	A	N5+ A4.2-
prý	T	Q2.1 Z4%
normální	A	A6.2+
opatrně	D	A1.3+
lid	N	S2mfc
nemoc	N	B2-
hospodářství	N	I2.1 I1.3-
pohnout	V	M2 M1 A2.1+ E1 H4/A2.1
právník	N	G2.1/I3.2/S2mf
ostrov	N	W3
rudý	A	O4.3 G1.2
seznam	N	Q1.2 N4 M4
ukrajina	N	Z2 Z3c
vysvětlení	N	Q2.2/A7+ A2.2
vyhlídka	N	A7+ X2.6+ X3.4
stávat	V	A2.1+ O4.2+
španělský	A	Z2 Z2/Q3 Z2/S2mfnc
kamarád	N	S3.1/S2mf
umění	N	C1 X9.1+
uvnitř	R	Z5
centrum	N	M6 H1c M7c G1.2c K5.1mfn
připomenout	V	X4.1
sloužit	V	S8+ S7.1- I2.2 A9- F1 A1.1.1 I3.1 K5.1 G2.1
řád	N	S7.1+/Q2.2 I2.2/Q2.2 A4.1 N4 G2.1+ G2.1 Q1.2/I1.1 O4.2+
předmět	N	O2 X7+
čaj	N	F2 F1
zima	N	T1.3
zřejmý	A	A7+ A10+ O4.3 O4.1 N5.1+ W4
schůzka	N	S1.1.3+ S3.1 K5.1 S9 A1.1.1 X9.2+ A6.1+
letadlo	N	M5fn O4.4 O2 L3
úvaha	N	X2.1 X2.4 S1.2.3-
dneska	D	T1.1.2
poněkud	D	A13.6
vyřešit	V	X9.2+
kus	N	N5.1- O2 Q4 K2 K4 G3@
samý	P	A6.1+++
zas	D	N6+ Z4
uslyšet	V	X3.2 X2.3+ G2.1@
tušit	V	X2.2+ S3.2/B1%
potřebný	A	S6+
list	N	K1/T1.3 S7.4+
kurs	N	N3.8 N5 I1.3
odmítat	V	Q2.2/Z6 S7.4- X7-
integrace	N	A1.8+ S5+ A2.2 N2%
spánek	N	B1
zajít	V	M1 A2.1+ A1.1.1 A9- A1.8+ Q2.1 N6+ I2.2 A1.1.2 T2- S3.2 A6.3+ B2-/X1% B1%
pohybovat	V	M2 M1 A2.1+ E1 H4/A2.1
víc	C	N5++
Portugalsko	N	Z2 Z3c
turecký	A	Z2 Z2/Q3 Z2/S2mfnc
summit	N	W3 N5.1+ S1.1.3+
terorismus	N	G2.1-
analýza	N	X2.4 Y1
potravina	N	F1
zahraničí	N	M7
film	N	Q4.3 O2/C1 O1.1 O1.2 B3
pevný	A	O1.1 O4.5 A5.1+ A5.3+ T2++
kalhoty	N	B5
levý	A	M6 G1.2 N5.2+
domácnost	N	S4c B4
Ralph	N	Z1m
přírodní	A	A6.2+ A9+ A5.4+ W3 W5 B1 K2
nálada	N	E1 E3-
vnější	A	M6 G1.1/M7
text	N	Q1.2 Q4.1
ložnice	N	H2
faktor	N	A2.2 A4.1 N2 I2.1/S2mf@
procházet	V	M1 L2 X9.2+/A12+
třicet	C	N1 T3
emise	N	A9-
vadit	V	E6+ E2- S8+ A1.3
jih	N	M6
jednotlivý	A	N5-
kilometr	N	N3.3 N3.7
žlutý	A	O4.3
teta	N	S4f
kruh	N	O4.4 S5+c K4/H1@
polský	A	Z2 Z2/Q3 Z2/S2mfnc
jedině	D	A14
záviset	V	A2.2 S7.1-
kopec	N	W3
hotel	N	H4/H1
naslouchat	V	X3.2
podíl	N	S1.1.2+ I1.1
podobně	D	A6.1+
tradiční	A	S1.1.1 A6.2+ T3++
závazek	N	X5.2+ A7+ S6+
míle	N	N3.3 N3.7
láhev	N	O2 E5+
setkání	N	S1.1.3+ S3.1 K5.1 S9 A1.1.1 X9.2+ A6.1+
hlad	N	F1-/B1 X7+
pokles	N	N5-/A2.1
natáhnout	V	M1 N3.3 Q2.1 X9.2+
cokoli	P	Z8
odcházet	V	M1 M2 A1.1.1 A1.9 A9- T2-
chladný	A	O4.6- S1.2.1- E1- A1.1.1
přesvědčení	N	X2.1 S9%
rovnováha	N	O4.1/B1 A6.1+ S7.3 I1.1
výjimka	N	A6.1-
myšlení	N	X4.1
operace	N	A1.1.1 B3 G3
policista	N	G2.1/I3.2/S2.2m
příroda	N	W5 A4.1 S1.2 A6.2+
tón	N	E1 X3.2 K2 A4.1 O4.3 B1
všecek	P	Z8/N5.1+
procento	N	I1
tvořit	V	T2+ A2.1+ A1.8+ A3+ A1.1.1
mzda	N	I1.1/I3.1
odrážet	V	A10+ Y1/M2 X3.4 X2.1 A5.1
zboží	N	A5.1+ G2.2+ A1.5.2+
správně	D	A5.3+ A4.2+ A1.2+ G2.2+ M6 N3.2+ A13.3 A13.2
odlišný	A	A6.1-
oficiální	A	G1.1 S7.4+
ředitel	N	S7.1+/S2mf K4/S2mf
pojem	N	X4.1
dole	D	M6 N4 N5-- E4.1- S7.1- N3.1 Q1.2
Moskva	N	Z2
vyrazit	V	M2 M6 O4.5 O4.1 W4 A1.1.1 B3 B4 X6+ S6+ K2 Q4.3
Street	N	Z2
rozumný	A	S1.2.6+ A5.1+ I1.3-
postup	N	X4.2
přivést	V	M2 A2.2
odhalit	V	A10+
sednout	V	M8 C1 P1 G1.1 G2.1 M6 A9+
plášť	N	B5
regulace	N	G2.1 A1.7+/G1.1
tolik	D	Z5 A13.3
přistoupit	V	M1 A2.1+ A1.1.1 A9- A1.8+ Q2.1 N6+ I2.2 A1.1.2 T2- S3.2 A6.3+ B2-/X1% B1%
utéci	V	M1/N3.8+ G1.2 G2.1- X3.3 S7.1+ A1.1.1 T2++ M3 S4 A6.3+ K4
podpořit	V	S8+ A1.1.1 K5.1 I1.1 A10+
agentura	N	I2.2/S5+c G1.1c
obtížný	A	A12-
provést	V	A1.1.1 G2.2- X9.2+ E3- N5+ G2.1% Z5
stáhnout	V	M2 M1 S1.1.3- A2.1+
bok	N	A4.1 M6 N5.1- S7.3+/S5+c B1 S5+c S4c F1 S1.2
cigareta	N	F3
déšť	N	W4
maso	N	F1 A4.2+
překvapení	N	X2.6-
zpívat	V	K2
průmyslový	A	I4
usmívat	V	E4.1+
desítka	N	T1.3
bavit	V	Q2.1
šedý	A	O4.3 O4.2- E4.1-
tábor	N	M7 S5+c
hůlka	N	O2/S9
věta	N	Q3 G2.1
dokonalý	A	A5.1+++ A1.2+++ Q3
znalost	N	X2.2+ S3.2/B1%
průmysl	N	I4c I2.1c
počítač	N	Y2
pevně	D	A1.7+ S1.2.5+ A7+
Afghánistán	N	Z2
přesný	A	A4.2+ A5.3+
vzdělání	N	P1 X2.3+
medvěd	N	L2mfn I2.1/S2mf
pacient	N	B2-/S2mf
poskytovat	V	A9- S6+
vězení	N	G2.1/H1
spravedlivý	A	G2.2+ A5.1+ O4.2+ O4.3 W4 N5
svědek	N	G2.1/S2mf X3.4/S2mf S9/S2mf S9 A10+@
kandidát	N	G1.2/S2mf I3.1/S2mf P1/S2mf A7+ A1.2+
úspora	N	I1.1 B3 A9+ S8+ A1.9 K5.1 S9
vzdát	V	A9- A1.1.1
účinný	A	X9.2+
nahoře	D	M6 N4 N5++ T2- X9.1+ A1.1.1
zvyšovat	V	N5+/A2.1
košile	N	B5
federální	A	S5+
dorazit	V	M1 T2-
neustále	D	T2++
ústava	N	G1.1 B2 O1/A1.8+
iniciativa	N	A1.1.1 X5.2+
proud	N	W3/M4 N5 S5+c P1c
zarazit	V	T2- S8- M8 H4 A1.1.1@
dostatečný	A	N5
navštívit	V	S1.1.1 M1
zachovat	V	S8+ A9+/A2.1- F1 L2
